age,income
50.11530210825972,50183.528450403086
21.634193450527732,37000.53913337396
51.415888073419396,55647.26354295253
54.585638148194576,48553.88676811095
35.280295678792356,47169.50456083427
42.185887108162206,56508.67943352898
25.04374135688122,36720.303027138565
20.419240668494552,32984.61037564535
38.826287798754315,55663.939533229
54.8436652463474,47790.188871261016
69.99677697551583,37911.57501293545
55.31742985877692,43103.9534478017
39.697711844630994,46662.3185799054
33.558717965032656,46794.93763731741
39.083031539186834,42134.44935531657
29.837020482918568,45164.22106395788
51.587306228102385,59753.65377426869
54.34095299135811,50545.4972772172
23.282932777337134,44860.864288764846
50.28503190899239,58348.64552777019
42.515120204964084,50998.33678171681
56.80713561277998,48531.70704585144
58.9155410189792,51224.28438201409
25.020978642239943,36537.700189006006
35.13746765064158,49767.04174780086
55.12446895462787,48206.839017525024
56.97834606862152,44512.00356867391
26.559431091294353,43120.05141760749
24.634400948586876,43775.9777563815
18.25299097896847,31559.00989060412
56.51767073361117,47743.39976867777
46.042401734245445,50830.256941449254
26.035871719246458,44756.41854937861
45.62675051360389,42255.80615329052
20.727674928690906,36679.01719665469
50.77345292593274,49619.67186392529
22.41954702564223,33661.47660146909
55.50428907256547,45683.29535946712
40.2772850724729,48269.4302558738
63.97833743936096,40470.84484807347
54.74023116368867,48253.99695474056
39.48647766598244,45682.32557006524
37.20533843144264,41420.22709267214
39.86985396452914,38454.100466443764
28.802503308994545,37492.30250658073
20.83387461618546,29409.65674889235
29.47778620236092,43193.951199899384
45.2717549710965,51250.562013438495
44.93934845577937,47297.33854178194
41.77629858998738,41050.781552360466
61.545019410307155,35080.8691522585
26.93267992867059,30918.17049636472
60.92099843701466,40042.335520188324
55.26176532005943,48132.637820312964
35.852042358915,42497.70454702483
66.18196317625227,40780.256834108506
40.200154264460785,54417.58748660392
37.065596622543794,45732.32564846171
63.27787108945875,41325.27950070145
58.461522043985255,44338.70516762599
22.024605054278886,24051.91684766441
52.846832461835795,62023.87865258756
37.46948203510556,49024.99986044325
55.29764428141427,52256.50534479322
37.77414214062301,46406.78494158376
26.884160057529375,42005.02594854585
36.903181058458564,44531.61679022971
45.830003379462745,56152.467945552686
64.09929569164822,42004.712329837486
60.951851943335356,53517.472033177546
54.71965260173617,54620.832511110944
42.83205659901565,47920.680371199975
65.06392438731508,40383.3194081904
30.180759366630042,45335.08604128598
51.1566531247713,49667.05558768018
51.16950079725771,48178.98749972175
42.50343191896266,54870.276627693405
18.471781570741527,35374.778727693774
52.57468959668698,50633.9725828722
32.3183355725265,37606.124523590996
37.49588373081812,51221.58204635659
19.01949006956647,32707.420404610715
40.61949159022114,49987.91089446416
28.777813406232273,39415.91892777109
63.97650312716761,46934.58019129949
42.21333883531152,47864.11416516664
59.915469624168246,51015.99628103942
63.71933558119743,43827.06439114515
22.00240033349696,34136.49374735716
37.84068730520273,45026.11777300996
53.19589590626773,58998.64303707846
55.48204126744436,48888.04829480222
29.324634128802977,44204.94898122864
46.58770632224709,48446.90224164808
52.55073166402555,54856.429268699954
19.48946998104095,28309.273685666853
56.196084308273214,49947.263036936616
18.439032673375152,13922.692273239818
47.435723087251006,46054.67731427325
34.38281948062212,44958.70348196033
41.232117428209115,49941.567199603596
40.73682896575357,45159.78386822378
20.016768728772306,26107.59973370706
69.27922556089129,39728.4032539438
31.095462764829072,49194.84858879028
40.35638616583794,43535.61596177194
60.13489466791853,47801.40777389716
43.28055877457101,48224.18831445648
26.293566280153016,41887.28632632828
63.88490238967083,45052.66221607064
44.963934125024124,47435.12109211031
30.92174178936967,43431.064455584135
30.55118129098821,41542.38012722611
26.340099668638246,32223.284209061683
38.270190303293134,49968.12873148084
44.2883143725808,53395.89420971759
32.80965329906039,45781.56987822053
62.314842888176855,44115.37768631613
48.42555526927675,53305.91768053853
54.561040753988806,49672.08477539462
54.207454216025226,48663.487835699925
32.82549075322882,47829.35958604483
31.050158914823058,45603.854660941186
60.94509866097934,54497.986703977964
63.61189275768503,49628.50662247082
41.38857161207777,49710.10824051381
22.98542312046827,36111.847785368635
59.471072479245066,58230.934700380865
59.953178501002085,50692.100584315514
48.302872708413794,40755.2089305582
62.61058504075828,51774.9589529152
43.66571595170876,48909.515248865035
37.41953266443137,37069.67500481503
22.567289291074925,40127.46332306189
60.00381150652075,49632.71649023671
58.27309190622972,42951.50481157981
40.91519729403234,49374.481479875365
54.45277029284574,48240.916692863415
25.571129865836983,41164.74276859854
38.00011450380871,48745.232903356526
20.32492170263145,30358.697850649616
42.94484310051885,44456.80260944266
65.87506969324538,45491.77730833016
54.43678612602696,47404.95147329339
48.23355446880188,57632.40426800906
60.99526502126791,44587.57660634387
30.47697969956139,44699.31734543127
20.328731957301734,32817.74176725153
62.146806618021685,47618.08160762904
40.56898148038776,52491.108391985814
53.55988978618697,57650.717228730966
52.771687746675966,52416.321389188335
42.3392603606562,46872.004208196646
64.63885957244578,47346.90938251547
64.83377939532545,53277.606500327536
25.43998779912922,42633.536279620115
35.25912516824225,47660.37591091962
39.23907619769374,49920.34453795873
28.102491499561815,39684.03693928972
27.94846324780151,37676.63753237887
47.12891780904445,50604.826863398244
61.116523719346056,44368.73416833322
67.37971484797862,48414.08421748639
48.47418979387057,44898.68214796262
43.93638011687235,49470.42970843681
50.78475871607739,39377.32236728446
42.59726134767709,51600.698763941466
28.860609465325417,39046.5864761209
24.468601019748334,44409.60318196539
44.09524477687752,49534.48583188414
51.56441279434581,62458.16945611281
65.08627833361763,45592.914426650445
38.243727202302544,43240.97567390116
61.349445178170384,45971.14777213876
37.9213630116623,47710.64605464826
24.97756082801711,31139.96375962872
37.379392845980924,48787.16315063559
51.5763454433889,48978.732367782
47.61793788223481,55681.03391237999
57.36077861397128,45345.94284216754
59.20410171322238,42885.588679771296
29.152839728716764,47080.868347526
58.925916539963936,45650.09120158831
56.593826416966955,49759.73453607034
44.164116882863915,50973.46677063116
46.462760199709024,53350.163208823295
32.63986044598238,51530.34719730951
20.171571322261997,29249.666882440797
35.55498434551391,47629.19335129709
69.34109604530421,44822.67426210208
52.365845375827824,50692.31549150189
24.15295643735821,35732.52867787291
25.81886729579803,37489.75526078726
42.482849693693666,45198.711237932745
22.247685925938942,32749.831993989632
38.50342768537499,48119.66591244711
26.87706122626922,40510.85195762059
60.59155012273962,50743.53984745855
28.49159265951346,40905.025383666296
27.555350437842463,43414.606083255436
36.38013751812881,48184.930629580136
60.34606133662871,49183.28122508885
20.920856598053945,33088.614714304866
39.23220710154793,47674.72608348926
34.94942269668795,52083.495293796615
49.08851914694138,58224.63307854991
24.755870625185395,45148.19435498833
26.03735647721912,37981.49878657246
54.16784960526789,56974.709409272094
28.516844440154525,42612.65664037316
62.63771715500685,47651.59800756897
39.60025767600328,54770.15102882606
40.40817851538999,46912.83021213284
38.032063980464414,45964.90121650911
37.60670682194025,45845.67899466089
23.85618450984474,33303.64473612133
35.57992993914026,35845.39025710881
52.088850516282754,43256.22427520037
35.618103499595044,47641.31926697184
18.678595025709313,31928.890123501737
46.66790801332953,50694.21747737217
64.39460852914954,53317.999837023235
30.672195567048014,45188.58981256501
55.39529329145493,47944.06085728165
62.308959269017656,41643.785429105
25.606159769755287,35694.540497429574
39.04612402993887,44270.55441626004
36.34864318342219,56506.86989009924
39.52529962518347,47583.30180918967
42.4883320146394,45234.098142912335
46.07212785128019,46890.70230495688
23.818704875745645,30126.353943229817
60.650649769970286,55053.10005213724
18.63151028029966,26644.276894475774
51.604261049425155,56313.02618165398
37.86729890231851,53056.90774593951
64.88210487080934,44417.96782363219
30.62764571703225,45609.37121464945
58.16377422476178,52843.45454737321
35.83342787581994,45187.358433832414
51.86829054221708,50789.22327445685
68.184721017321,35238.02907803257
28.93254877571895,32627.294088653318
49.12100249986318,50377.40327727576
50.46185685350096,47058.01310279046
25.617584714029572,33602.11055265258
38.62679331697311,39570.603703302964
40.00315535739713,45091.32158623535
64.80972003214296,45113.27730797727
56.316530147249935,50844.48671867734
37.84752435716247,47499.86241622094
43.92736608402284,43969.36764072283
59.244997206119464,48043.943409962005
48.53642698242443,44808.705161613965
32.277081487224,47568.171425686196
66.50856199699811,44805.129812585925
29.45754243203439,48771.62572654073
55.902185555313295,56249.63067125116
57.49664549138133,44104.94615924466
51.43743752581506,46871.08423974045
22.712878596163346,27772.954291204915
63.49789166476522,42526.835510416255
36.34291947777448,51789.254324121626
56.148094058107176,45701.37786276767
20.00644485116602,32264.041721968755
25.09594630841416,40577.09686661764
23.638975898925743,36448.15002566719
40.272555489192314,55143.596528338734
20.060612810253915,30832.21184729208
50.18829816639894,42358.830562312796
39.96437923638988,54605.11839048463
65.28313987492274,45448.14104008211
38.35348031838761,50817.55789596108
59.07161425306245,43243.41163213346
37.80048784851276,51423.88132068221
45.912814031914394,52180.62444715231
21.90822554225688,26734.791459580716
41.435232208851026,54416.899849516994
40.48901888061184,59299.379526745426
68.38708222789455,43559.00573554254
39.57933631386779,39186.91830059785
30.025379650131697,34875.60407780715
35.72174395088713,54279.25839077901
33.351289106419486,47183.5483970013
20.07813540080709,33403.58047637571
54.06370859714943,48237.40518110186
36.67276150283043,53157.988203949135
23.07281149590779,34572.419755817806
59.20476862793217,59000.515184056276
41.22042769915446,44948.83511836282
24.014869351870033,34083.08683861556
63.50855342388243,45777.10891535044
36.876954541868535,44863.04027385406
23.2221397465243,31893.132400623697
32.69318039249175,38191.29266981804
30.34677203360522,50174.91583511051
64.67383128885729,49984.483078852354
24.99252987897141,42836.87652266326
55.417730542922214,48130.17897988178
46.4341122692083,52387.24622540317
30.223260531148505,40775.19937351215
48.317878403839075,46666.82651679396
59.7196915264541,54510.73724377066
55.76551107553048,49197.4154254483
30.74216409763634,50960.91448522607
52.668034323318786,46324.46094283671
20.871402049270333,37914.89732494992
18.492827166392622,25575.56726987218
43.51314978103837,53617.71255438166
52.0520638314378,53427.084244390666
56.24378975629716,54876.548657789725
46.69091205723009,51311.677538054144
52.507410276083114,46808.17019697358
24.980759177177244,42936.62919964124
24.455900397728414,23605.664700590114
52.49588449785696,48512.23154899065
62.61147783437761,37186.46984749768
43.49928828453034,50832.19766314126
48.56347774639801,38444.081966848404
44.96875370314163,43591.96118062503
35.77695211464966,48057.10207414001
33.94032673254152,40965.26395786043
41.50049667669532,47732.49524446935
46.30898275892448,50859.87697759722
58.12449184482271,47085.17696223116
44.30401002181681,52058.86940230152
26.709557310619594,42620.33503973249
21.783427163082543,35380.05156312105
24.951566841924116,37452.24480792882
61.60080107947646,54631.66077272286
34.484755129413465,33863.92416089488
58.36903962093028,45604.47868370126
69.6613858758451,39416.60742947076
26.10012914506632,39541.89428034748
54.607644415795015,44334.522064835066
43.629789815710524,40544.30268999943
24.097819034442637,36681.2697869998
52.65008342525655,47367.22903730525
38.82767550263194,60012.171859416296
53.2461590134084,46420.18153735262
27.2236329957582,43260.35925998722
60.91700548401256,44224.3658905549
54.90994194414128,50561.43038062038
49.971433667496164,53843.854478446025
46.056585898117234,50425.01334561413
30.475258049003635,53077.539393199135
58.33967675054754,38304.60571752176
53.1792378933705,52738.09574378924
43.997773938920346,47583.2574465475
47.98167541473174,48822.84673189932
58.074601139425695,58819.45596385928
35.85611705162534,56068.511173730745
64.88668330865481,44840.27749949618
47.15232769744708,46895.41469173041
21.628391917962627,34431.70386939175
55.16135781349781,54076.47468644696
33.00413261062119,39518.38377553171
42.36105627759467,45801.87354740229
24.955878179849396,39047.094911881155
43.22533650832963,46990.99107234896
35.85219877520346,46521.6960426318
53.28251894022703,48147.83355113122
38.84457550596623,48325.46746943689
45.994524158828284,47671.84373503392
41.805958242816075,54297.0367832863
22.791654610221688,33240.68824436137
42.3487471669999,46688.04181847821
26.151273203193547,42214.52564488569
24.58179586601056,43013.18107146258
42.0315277709778,45181.47926116499
69.9988075007729,45084.31656801669
49.85230208168704,49089.62251406122
21.501897162447015,31391.144431763372
45.623698125249184,54936.7466518146
28.894645246940044,43376.172375573755
57.77244791577576,45061.62479050596
39.38520830018567,47281.5453207132
30.416346889755985,45535.97056050807
34.43854661533819,45670.16032749656
35.97827656137377,52218.58581715619
55.00322590685104,46205.95282786995
65.14259334381359,46808.42408321383
48.898456321920186,60431.54522844299
51.24639877593394,49844.3550235978
46.08447166352909,49425.70465512416
51.573365958807685,48595.78083842449
25.38234692465101,40095.72109477382
26.742851276258143,44211.11352801604
59.947136338340336,52793.548063320544
27.9817812036488,37752.61571449688
20.47790139505031,28260.131668031863
48.153237780780756,58200.91624065104
64.44024257915322,44244.78515805953
27.838286910321447,42704.725454528816
26.030550094527314,43025.04066272369
34.05296471846867,47449.84570244372
25.45495351268378,38271.45181502381
62.01391906356744,40433.71295874931
